3601,4344,88,ACTN2,actinin alpha 2,123,Ras guanyl-nucleotide exchange factor activity|integrin binding|phosphatidylinositol-4;5-bisphosphate binding|cytoskeletal protein binding|structural constituent of muscle|protein homodimerization activity|protein dimerization activity|FATZ binding|titin Z domain binding,dilated cardiomyopathy 1C|dilated cardiomyopathy 1CC|dilated cardiomyopathy 1D|dilated cardiomyopathy 1V|dilated cardiomyopathy 1AA|dilated cardiomyopathy 1H|dilated cardiomyopathy 1G|dilated cardiomyopathy 1I|dilated cardiomyopathy 1NN|dilated cardiomyopathy 1E|dilated cardiomyopathy 1Z|dilated cardiomyopathy 1GG|dilated cardiomyopathy 1L|dilated cardiomyopathy 1K|dilated cardiomyopathy 1JJ|dilated cardiomyopathy 1P|dilated cardiomyopathy 2B|dilated cardiomyopathy 1Q|dilated cardiomyopathy 1B|dilated cardiomyopathy 1X,ppi
3602,4345,114548,NLRP3,NLR family pyrin domain containing 3,54,transcription factor binding|peptidoglycan binding|sequence-specific DNA binding,inflammatory bowel disease|ulcerative colitis|Crohn's colitis|Crohn's disease|food allergy|postinflammatory pulmonary fibrosis|idiopathic interstitial pneumonia|pulmonary fibrosis,ppi
3603,4346,23567,ZNF346,zinc finger protein 346,31,RNA binding|double-stranded RNA binding|miRNA binding,,ppi
3604,4347,112744,IL17F,interleukin 17F,2,cytokine activity|cytokine binding|protein homodimerization activity,chronic mucocutaneous candidiasis,ppi
3605,4348,114049,WBSCR22,Williams-Beuren syndrome chromosome region 22,21,RNA binding|methyltransferase activity|rRNA (guanine) methyltransferase activity|protein heterodimerization activity,,ppi
3606,4349,114327,EFHC1,EF-hand domain containing 1,24,protein C-terminus binding|alpha-tubulin binding,childhood absence epilepsy|juvenile myoclonic epilepsy,ppi
3607,4350,83451,ABHD11,abhydrolase domain containing 11,15,,,ppi
3608,4352,30835,CD209,CD209 molecule,17,mannose binding|carbohydrate binding|peptide antigen binding|virion binding,Japanese encephalitis|dengue disease|viral infectious disease|yellow fever|human immunodeficiency virus infectious disease|acquired immunodeficiency syndrome|pulmonary tuberculosis|tuberculous pneumothorax,ppi
3609,4353,84277,DNAJC30,DnaJ heat shock protein family (Hsp40) member C30,16,,,ppi
3610,4354,246269,LACE1,lactation elevated 1,8,ATPase activity,bipolar disorder,ppi
3611,4355,58484,NLRC4,NLR family CARD domain containing 4,14,magnesium ion binding|ATP binding|protein homodimerization activity|identical protein binding,gastroenteritis,ppi
3612,4356,55553,SOX6,SRY-box 6,17,DNA-binding transcription factor activity; RNA polymerase II-specific|DNA binding|DNA-binding transcription factor activity,schizophrenia,ppi
3613,4357,29775,CARD10,caspase recruitment domain family member 10,12,receptor signaling complex scaffold activity,,ppi
3614,4359,933,CD22,CD22 molecule,19,,,ppi
3615,4360,90070,LACRT,lacritin,45,fibronectin binding|protein binding|collagen binding|growth factor activity|laminin-1 binding,,ppi
3616,4362,51582,AZIN1,antizyme inhibitor 1,16,ornithine decarboxylase activator activity|ornithine decarboxylase activity,,ppi
3617,4363,81502,HM13,histocompatibility minor 13,27,peptidase activity|aspartic endopeptidase activity; intramembrane cleaving|protein homodimerization activity,,ppi
3618,4364,92086,GGTLC1,gamma-glutamyltransferase light chain 1,2,,,ppi
3619,4366,171169,SPACA4,sperm acrosome associated 4,7,,,ppi
3620,4367,9934,P2RY14,purinergic receptor P2Y14,3,UDP-activated nucleotide receptor activity|G-protein coupled purinergic nucleotide receptor activity,,ppi
3621,4369,115817,DHRS1,dehydrogenase/reductase 1,8,,,ppi
3622,4370,79092,CARD14,caspase recruitment domain family member 14,9,,pityriasis rubra pilaris|pustulosis of palm and sole|psoriasis|parapsoriasis,ppi
3623,4372,80150,ASRGL1,asparaginase like 1,6,asparaginase activity|beta-aspartyl-peptidase activity|N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity|hydrolase activity,allergic contact dermatitis,ppi
3624,4373,342931,RFPL4A,ret finger protein like 4A,2,,,ppi
3625,4374,100133941,CD24,CD24 molecule,4,protein tyrosine kinase activator activity,multiple sclerosis,ppi
3626,4378,56923,NMUR2,neuromedin U receptor 2,24,neuromedin U receptor activity|G-protein coupled receptor activity|intracellular calcium activated chloride channel activity|GTP binding|neuromedin U binding,alcohol dependence|alcohol abuse,ppi
3627,4379,56911,MAP3K7CL,MAP3K7 C-terminal like,6,,,ppi
3628,4380,54149,C21orf91,chromosome 21 open reading frame 91,4,,,ppi
3629,4381,9855,FARP2,FERM; ARH/RhoGEF and pleckstrin domain protein 2,23,Rho guanyl-nucleotide exchange factor activity|Rac guanyl-nucleotide exchange factor activity,autistic disorder|chronic lymphocytic leukemia|Richter's syndrome,ppi
3630,4382,51729,WBP11,WW domain binding protein 11,55,single-stranded DNA binding|RNA binding,,ppi
3631,4383,55342,STRBP,spermatid perinuclear RNA binding protein,61,RNA binding|single-stranded RNA binding|double-stranded RNA binding,,ppi
3632,4384,55660,PRPF40A,pre-mRNA processing factor 40 homolog A,205,RNA binding,,ppi
3633,4385,94240,EPSTI1,epithelial stromal interaction 1,18,,,ppi
3634,4386,51684,SUFU,SUFU negative regulator of hedgehog signaling,49,transcription corepressor activity|transcription factor binding,nevoid basal cell carcinoma syndrome|basal cell carcinoma|sweat gland cancer|carcinoma|sebaceous carcinoma|cleft lip|isolated cleft palate|cleft palate|glaucoma|hydrocephalus|obstructive hydrocephalus|communicating hydrocephalus|senile degeneration of brain|medulloblastoma|medullomyoblastoma|adult medulloblastoma|melanotic medulloblastoma|childhood medulloblastoma|microphthalmia|syringoma,ppi
3635,4387,9744,ACAP1,ArfGAP with coiled-coil; ankyrin repeat and PH domains 1,13,,,ppi
3636,4388,114294,LACTB,lactamase beta,22,peptidase activity,obesity,ppi
3637,4389,23527,ACAP2,ArfGAP with coiled-coil; ankyrin repeat and PH domains 2,7,,,ppi
3638,4390,84203,TXNDC2,thioredoxin domain containing 2,1,thioredoxin-disulfide reductase activity,,ppi
3639,4392,51151,SLC45A2,solute carrier family 45 member 2,13,sucrose:proton symporter activity,oculocutaneous albinism|Griscelli syndrome|Griscelli syndrome type 1|Griscelli syndrome type 2|Griscelli syndrome type 3|glycogen storage disease|glycogen storage disease I|glucosephosphate dehydrogenase deficiency|cystinuria|galactosemia|basal cell carcinoma|sweat gland cancer|carcinoma|sebaceous carcinoma|tongue squamous cell carcinoma|squamous cell carcinoma|melanoma|skin melanoma|spontaneous ocular nystagmus|dissociated nystagmus,ppi
3640,4393,51314,NME8,NME/NM23 family member 8,5,microtubule binding,Kartagener syndrome|primary ciliary dyskinesia|primary ciliary dyskinesia 1|lower respiratory tract disease|paranasal sinus disease|nasal cavity disease|upper respiratory tract disease|sinusitis|primary ciliary dyskinesia 6,ppi
3641,4394,83693,HSDL1,hydroxysteroid dehydrogenase like 1,23,,,ppi
3642,4395,54472,TOLLIP,toll interacting protein,82,ubiquitin conjugating enzyme binding|ubiquitin binding,,ppi
3643,4397,135458,HUS1B,HUS1 checkpoint clamp component B,15,,,ppi
3644,4398,11033,ADAP1,ArfGAP with dual PH domains 1,24,GTPase activator activity|inositol 1;3;4;5 tetrakisphosphate binding,,ppi
3645,4399,55803,ADAP2,ArfGAP with dual PH domains 2,9,phosphatidylinositol-4;5-bisphosphate binding|phosphatidylinositol-3;4;5-trisphosphate binding|protein binding; bridging|phosphatidylinositol-3;4-bisphosphate binding|inositol 1;3;4;5 tetrakisphosphate binding,,ppi
3646,4400,84747,UNC119B,unc-119 lipid binding chaperone B,14,lipid binding,,ppi
3647,4401,115201,ATG4A,autophagy related 4A cysteine peptidase,15,cysteine-type peptidase activity|cysteine-type endopeptidase activity,,ppi
3648,4402,54878,DPP8,dipeptidyl peptidase 8,28,dipeptidyl-peptidase activity,,ppi
3649,4403,55367,PIDD1,p53-induced death domain protein 1,36,death receptor binding|volume-sensitive anion channel activity,papillary renal cell carcinoma|renal cell carcinoma|renal carcinoma|collecting duct carcinoma|renal clear cell carcinoma|chromophobe renal cell carcinoma|sarcomatoid renal cell carcinoma,ppi
3650,4404,64760,FAM160B2,family with sequence similarity 160 member B2,7,,,ppi
3651,4405,57178,ZMIZ1,zinc finger MIZ-type containing 1,24,,celiac disease|large intestine cancer|colorectal cancer,ppi
3652,4406,57047,PLSCR2,phospholipid scramblase 2,1,calcium ion binding|phospholipid scramblase activity,,ppi
3653,4407,57048,PLSCR3,phospholipid scramblase 3,9,calcium ion binding|phospholipid scramblase activity,,ppi
3654,4408,23305,ACSL6,acyl-CoA synthetase long-chain family member 6,3,long-chain fatty acid-CoA ligase activity|protein homodimerization activity,schizophreniform disorder|schizoaffective disorder|schizophrenia,ppi
3655,4409,57088,PLSCR4,phospholipid scramblase 4,22,calcium ion binding|phospholipid scramblase activity,schizophrenia|lung small cell carcinoma,ppi
3656,4410,116442,RAB39B,RAB39B; member RAS oncogene family,24,GTPase activity,autistic disorder|epilepsy|non-syndromic X-linked intellectual disability|intellectual disability|learning disability,ppi
3657,4411,89,ACTN3,actinin alpha 3 (gene/pseudogene),26,integrin binding|structural constituent of muscle|protein homodimerization activity,,ppi
3658,4412,27071,DAPP1,dual adaptor of phosphotyrosine and 3-phosphoinositides 1,24,phospholipid binding|phosphatidylinositol-3;4;5-trisphosphate binding|phosphatidylinositol-3;4-bisphosphate binding|PDZ domain binding,arthropathy|arthritis,ppi
3659,4413,8572,PDLIM4,PDZ and LIM domain 4,8,protein homodimerization activity,osteoporosis|polycystic ovary syndrome,ppi
3660,4414,162494,RHBDL3,rhomboid like 3,4,,,ppi
3661,4417,114757,CYGB,cytoglobin,4,peroxidase activity|oxygen carrier activity|nitric oxide dioxygenase activity,,ppi
3662,4418,132204,SYNPR,synaptoporin,2,,,ppi
3663,4419,117177,RAB3IP,RAB3A interacting protein,44,Rab guanyl-nucleotide exchange factor activity,,ppi
3664,4420,117178,SSX2IP,SSX family member 2 interacting protein,228,,,ppi
3665,4421,79791,FBXO31,F-box protein 31,25,ubiquitin-protein transferase activity,,ppi
3666,4422,23176,SEPT8,septin 8,29,GTPase activity|protein-containing complex scaffold activity,,ppi
3667,4423,7809,BSND,barttin CLCNK type accessory beta subunit,4,voltage-gated chloride channel activity|chloride channel activity,congestive heart failure|sensorineural hearing loss|polyhydramnios|Conn's syndrome|Bartter disease|primary hyperaldosteronism|Waterhouse-Friderichsen syndrome|hypokalemia|intellectual disability|learning disability|kidney failure|uremia|Bartter disease type 4a,ppi
3668,4424,117531,TMC1,transmembrane channel like 1,4,mechanosensitive ion channel activity|voltage-gated calcium channel activity|ion channel activity,autosomal recessive nonsyndromic deafness 7|autosomal dominant nonsyndromic deafness 36,ppi
3669,4425,51274,KLF3,Kruppel like factor 3,10,DNA-binding transcription factor activity; RNA polymerase II-specific|DNA-binding transcription factor activity|RNA polymerase II regulatory region sequence-specific DNA binding,,ppi
3670,4426,164656,TMPRSS6,transmembrane protease; serine 6,4,metalloendopeptidase activity|serine-type endopeptidase activity,microcytic anemia|hypochromic anemia|deficiency anemia,ppi
3671,4427,353141,LCE2D,late cornified envelope 2D,13,structural molecule activity,,ppi
3672,4428,83871,RAB34,RAB34; member RAS oncogene family,21,GTPase activity,,ppi
3673,4429,54734,RAB39A,RAB39A; member RAS oncogene family,15,GTP binding|GTPase activity,,ppi
3674,4430,120071,LARGE2,LARGE xylosyl- and glucuronyltransferase 2,18,glucuronosyltransferase activity|manganese ion binding|UDP-xylosyltransferase activity|xylosyltransferase activity,,ppi
3675,4431,64284,RAB17,RAB17; member RAS oncogene family,17,GTPase activity|GDP binding,,ppi
3676,4432,51552,RAB14,RAB14; member RAS oncogene family,57,GTPase activity|GTP binding|GDP binding,,ppi
3677,4433,84084,RAB6C,RAB6C; member RAS oncogene family,6,GTPase activity,,ppi
3678,4434,51703,ACSL5,acyl-CoA synthetase long-chain family member 5,5,long-chain fatty acid-CoA ligase activity,,ppi
3679,4436,27120,DKKL1,dickkopf like acrosomal protein 1,77,co-receptor binding|receptor antagonist activity,,ppi
3680,4437,940,CD28,CD28 molecule,20,SH3/SH2 adaptor activity|coreceptor activity|identical protein binding|phosphatidylinositol-4;5-bisphosphate 3-kinase activity,alopecia|rheumatoid arthritis|hypersensitivity reaction type II disease|autoimmune lymphoproliferative syndrome|berylliosis|skin benign neoplasm|skin cancer|dermatitis|exanthem|human immunodeficiency virus infectious disease|acquired immunodeficiency syndrome|primary immunodeficiency disease|nonepidermolytic palmoplantar keratoderma|palmoplantar keratosis|adult T-cell leukemia|acute T cell leukemia|mycosis fungoides|Sezary's disease|granuloma annulare|cutaneous T cell lymphoma,ppi
3681,4438,10421,CD2BP2,CD2 cytoplasmic tail binding protein 2,93,ribonucleoprotein complex binding,,ppi
3682,4439,945,CD33,CD33 molecule,17,signaling receptor activity,Alzheimer's disease 2|Alzheimer's disease 5|Alzheimer's disease 6|Alzheimer's disease 7|Alzheimer's disease 8|Alzheimer's disease 10|Alzheimer's disease 11|Alzheimer's disease 12|Alzheimer's disease 13|Alzheimer's disease 14|Alzheimer's disease 15|Alzheimer's disease|Pick's disease|cerebral degeneration|Reye syndrome|acute myeloid leukemia,ppi
3683,4440,81,ACTN4,actinin alpha 4,151,RNA polymerase II regulatory region sequence-specific DNA binding|nucleoside binding|RNA binding|actin binding|integrin binding|nuclear receptor transcription coactivator activity|chromatin DNA binding|protein homodimerization activity|actin filament binding,congestive heart failure|focal segmental glomerulosclerosis|familial hyperlipidemia|proteinuria,ppi
3684,4441,29108,PYCARD,PYD and CARD domain containing,58,cysteine-type endopeptidase activator activity involved in apoptotic process|protein homodimerization activity|cysteine-type endopeptidase activity involved in apoptotic process,adenocarcinoma|granular cell carcinoma|tubular adenocarcinoma|cribriform carcinoma|adenoma|proteinuria|calcium metabolism disease|nephrocalcinosis|calcinosis|lung cancer|non-small cell lung carcinoma|tongue squamous cell carcinoma|squamous cell carcinoma|large intestine cancer|colorectal cancer|heart valve disease|nephritis|glomerulonephritis|kidney disease|pyoureter,ppi
3685,4443,353132,LCE1B,late cornified envelope 1B,22,structural molecule activity,,ppi
3686,4444,353144,LCE3C,late cornified envelope 3C,16,structural molecule activity,pustulosis of palm and sole|psoriasis|parapsoriasis,ppi
3687,4445,199834,LCE4A,late cornified envelope 4A,23,structural molecule activity,,ppi
3688,4447,84648,LCE3D,late cornified envelope 3D,2,structural molecule activity,pustulosis of palm and sole|psoriasis|parapsoriasis,ppi
3689,4448,79365,BHLHE41,basic helix-loop-helix family member e41,38,RNA polymerase II proximal promoter sequence-specific DNA binding|DNA-binding transcription factor activity; RNA polymerase II-specific|proximal promoter DNA-binding transcription repressor activity; RNA polymerase II-specific|RNA polymerase II activating transcription factor binding|obsolete transcriptional repressor activity; RNA polymerase II transcription factor binding|transcription factor activity; RNA polymerase II distal enhancer sequence-specific binding|transcription corepressor activity|protein homodimerization activity|histone deacetylase binding|bHLH transcription factor binding|MRF binding|protein heterodimerization activity|E-box binding|transcription factor binding|sequence-specific double-stranded DNA binding|RNA polymerase II regulatory region sequence-specific DNA binding|sequence-specific DNA binding,bipolar disorder,ppi
3690,4449,65993,MRPS34,mitochondrial ribosomal protein S34,82,structural constituent of ribosome,,ppi
3691,4450,947,CD34,CD34 molecule,5,carbohydrate binding,schizophreniform disorder|schizoaffective disorder|neurotic disorder|endogenous depression|melancholia|major depressive disorder|mental depression,ppi
3692,4451,11069,RAPGEF4,Rap guanine nucleotide exchange factor 4,14,guanyl-nucleotide exchange factor activity|Ras guanyl-nucleotide exchange factor activity|Ras GTPase binding|cAMP binding,,ppi
3693,4452,11200,CHEK2,checkpoint kinase 2,151,protein serine/threonine kinase activity|kinase activity|protein homodimerization activity,adrenal cortex cancer|breast cancer|skin benign neoplasm|skin cancer|colon cancer|colonic benign neoplasm|large intestine cancer|colorectal cancer|malignant glioma|gliosarcoma|mixed glioma|lung benign neoplasm|lymphosarcoma|lymphoma|central nervous system lymphoma|Langerhans-cell histiocytosis|reticulosarcoma|non-Hodgkin lymphoma|B-cell lymphoma|meningioma,ppi
